,yes-sentiment,yes-aspect,no-sentiment,no-aspect,category,hotel_id,cpt,Total,fileId,iId
120_8,1,2,1,0,renovation_room,150,0,4,120,8
120_9,2,2,0,0,renovation_room,150,0,4,120,9
120_10,2,2,0,0,renovation_room,150,1,4,120,10
120_11,2,2,0,0,renovation_room,150,1,4,120,11
120_12,2,2,0,0,renovation_room,150,1,4,120,12
120_13,2,2,0,0,renovation_room,150,1,4,120,13
120_14,2,2,0,0,renovation_room,150,1,4,120,14
120_15,2,2,0,0,renovation_room,150,1,4,120,15
121_0,2,1,0,1,reception,131,0,4,121,0
121_1,2,2,0,0,reception,131,0,4,121,1
121_2,2,2,0,0,reception,131,0,4,121,2
121_3,2,1,0,1,reception,131,0,4,121,3
121_4,2,2,0,0,reception,131,0,4,121,4
121_5,2,1,0,1,reception,131,0,4,121,5
121_6,1,1,1,1,reception,131,0,4,121,6
121_7,2,1,0,1,reception,131,0,4,121,7
121_8,2,1,0,1,reception,131,0,4,121,8
121_9,2,2,0,0,reception,131,0,4,121,9
121_10,1,1,1,1,reception,131,1,4,121,10
121_11,1,2,1,0,reception,131,1,4,121,11
121_12,1,0,1,2,reception,131,1,4,121,12
121_13,1,1,1,1,reception,131,1,4,121,13
121_14,1,1,1,1,reception,131,1,4,121,14
121_15,1,2,1,0,reception,131,1,4,121,15
121_16,1,1,1,1,reception,131,1,4,121,16
121_17,1,1,1,1,reception,131,1,4,121,17
121_18,1,1,1,1,reception,131,1,4,121,18
121_19,1,2,1,0,reception,131,1,4,121,19
122_0,2,0,0,2,restaurant,131,0,4,122,0
122_1,2,2,0,0,restaurant,131,0,4,122,1
122_2,2,1,0,1,restaurant,131,0,4,122,2
122_3,2,2,0,0,restaurant,131,0,4,122,3
122_4,2,1,0,1,restaurant,131,0,4,122,4
122_5,2,2,0,0,restaurant,131,0,4,122,5
122_6,2,2,0,0,restaurant,131,0,4,122,6
122_7,2,2,0,0,restaurant,131,0,4,122,7
122_8,2,1,0,1,restaurant,131,0,4,122,8
122_9,2,1,0,1,restaurant,131,0,4,122,9
122_10,2,2,0,0,restaurant,131,1,4,122,10
122_11,2,2,0,0,restaurant,131,1,4,122,11
122_12,2,2,0,0,restaurant,131,1,4,122,12
122_13,2,1,0,1,restaurant,131,1,4,122,13
122_14,1,1,1,1,restaurant,131,1,4,122,14
122_15,2,2,0,0,restaurant,131,1,4,122,15
122_16,0,2,2,0,restaurant,131,1,4,122,16
122_17,0,2,2,0,restaurant,131,1,4,122,17
122_18,2,2,0,0,restaurant,131,1,4,122,18
122_19,0,1,2,1,restaurant,131,1,4,122,19
123_0,2,2,0,0,room,131,0,4,123,0
123_1,2,2,0,0,room,131,0,4,123,1
123_2,2,2,0,0,room,131,0,4,123,2
123_3,2,1,0,1,room,131,0,4,123,3
123_4,2,2,0,0,room,131,0,4,123,4
123_5,2,2,0,0,room,131,0,4,123,5
123_6,2,1,0,1,room,131,0,4,123,6
123_7,2,2,0,0,room,131,0,4,123,7
123_8,2,2,0,0,room,131,0,4,123,8
123_9,2,2,0,0,room,131,0,4,123,9
123_10,2,2,0,0,room,131,1,4,123,10
123_11,0,1,2,1,room,131,1,4,123,11
123_12,2,0,0,2,room,131,1,4,123,12
123_13,2,1,0,1,room,131,1,4,123,13
123_14,0,2,2,0,room,131,1,4,123,14
123_15,2,2,0,0,room,131,1,4,123,15
123_16,0,2,2,0,room,131,1,4,123,16
123_17,2,2,0,0,room,131,1,4,123,17
123_18,1,1,1,1,room,131,1,4,123,18
123_19,2,1,0,1,room,131,1,4,123,19
124_0,2,2,0,0,facility,471,0,4,124,0
124_1,2,2,0,0,facility,471,0,4,124,1
124_2,2,1,0,1,facility,471,0,4,124,2
124_3,2,1,0,1,facility,471,0,4,124,3
124_4,2,2,0,0,facility,471,0,4,124,4
124_5,2,2,0,0,facility,471,0,4,124,5
124_6,2,2,0,0,facility,471,0,4,124,6
124_7,2,1,0,1,facility,471,0,4,124,7
124_8,2,1,0,1,facility,471,0,4,124,8
124_9,2,1,0,1,facility,471,0,4,124,9
124_10,2,1,0,1,facility,471,1,4,124,10
124_11,2,2,0,0,facility,471,1,4,124,11
124_12,2,1,0,1,facility,471,1,4,124,12
124_13,1,2,1,0,facility,471,1,4,124,13
124_14,2,1,0,1,facility,471,1,4,124,14
124_15,2,1,0,1,facility,471,1,4,124,15
124_16,0,1,2,1,facility,471,1,4,124,16
124_17,2,0,0,2,facility,471,1,4,124,17
124_18,2,1,0,1,facility,471,1,4,124,18
124_19,0,0,2,2,facility,471,1,4,124,19
125_0,2,1,0,1,pool,471,0,4,125,0
125_1,2,2,0,0,pool,471,0,4,125,1
125_2,2,2,0,0,pool,471,0,4,125,2
125_3,2,2,0,0,pool,471,0,4,125,3
125_4,2,2,0,0,pool,471,0,4,125,4
125_5,2,2,0,0,pool,471,0,4,125,5
125_6,2,1,0,1,pool,471,0,4,125,6
125_7,2,2,0,0,pool,471,0,4,125,7
125_8,2,2,0,0,pool,471,0,4,125,8
125_9,2,2,0,0,pool,471,0,4,125,9
125_10,2,1,0,1,pool,471,1,4,125,10
125_11,0,1,2,1,pool,471,1,4,125,11
125_12,2,1,0,1,pool,471,1,4,125,12
125_13,2,1,0,1,pool,471,1,4,125,13
125_14,0,2,2,0,pool,471,1,4,125,14
125_15,2,2,0,0,pool,471,1,4,125,15
125_16,0,2,2,0,pool,471,1,4,125,16
125_17,2,2,0,0,pool,471,1,4,125,17
125_18,2,2,0,0,pool,471,1,4,125,18
125_19,1,2,1,0,pool,471,1,4,125,19
126_0,2,2,0,0,room,471,0,4,126,0
126_1,2,2,0,0,room,471,0,4,126,1
126_2,2,2,0,0,room,471,0,4,126,2
126_3,2,2,0,0,room,471,0,4,126,3
126_4,2,2,0,0,room,471,0,4,126,4
126_5,2,1,0,1,room,471,0,4,126,5
126_6,2,1,0,1,room,471,0,4,126,6
126_7,2,2,0,0,room,471,0,4,126,7
126_8,2,2,0,0,room,471,0,4,126,8
126_9,1,1,1,1,room,471,0,4,126,9
126_10,2,2,0,0,room,471,1,4,126,10
126_11,2,1,0,1,room,471,1,4,126,11
126_12,2,2,0,0,room,471,1,4,126,12
126_13,2,2,0,0,room,471,1,4,126,13
126_14,2,2,0,0,room,471,1,4,126,14
126_15,2,1,0,1,room,471,1,4,126,15
126_16,1,2,1,0,room,471,1,4,126,16
126_17,2,1,0,1,room,471,1,4,126,17
126_18,2,1,0,1,room,471,1,4,126,18
126_19,2,2,0,0,room,471,1,4,126,19
126_20,2,1,0,1,room,471,2,4,126,20
126_21,0,1,2,1,room,471,2,4,126,21
126_22,2,2,0,0,room,471,2,4,126,22
126_23,2,1,0,1,room,471,2,4,126,23
126_24,2,2,0,0,room,471,2,4,126,24
126_25,0,2,2,0,room,471,2,4,126,25
126_26,2,2,0,0,room,471,2,4,126,26
126_27,2,2,0,0,room,471,2,4,126,27
126_28,1,1,1,1,room,471,2,4,126,28
126_29,2,2,0,0,room,471,2,4,126,29
126_30,1,1,1,1,room,471,3,4,126,30
126_31,1,1,1,1,room,471,3,4,126,31
126_32,1,1,1,1,room,471,3,4,126,32
126_33,1,2,1,0,room,471,3,4,126,33
126_34,1,0,1,2,room,471,3,4,126,34
126_35,1,2,1,0,room,471,3,4,126,35
126_36,1,2,1,0,room,471,3,4,126,36
126_37,1,1,1,1,room,471,3,4,126,37
126_38,1,1,1,1,room,471,3,4,126,38
126_39,1,1,1,1,room,471,3,4,126,39
127_0,2,2,0,0,facility,56,0,4,127,0
127_1,0,2,2,0,facility,56,0,4,127,1
127_2,2,2,0,0,facility,56,0,4,127,2
127_3,2,2,0,0,facility,56,0,4,127,3
127_4,2,2,0,0,facility,56,0,4,127,4
127_5,2,2,0,0,facility,56,0,4,127,5
127_6,2,2,0,0,facility,56,0,4,127,6
127_7,2,2,0,0,facility,56,0,4,127,7
127_8,2,2,0,0,facility,56,0,4,127,8
127_9,2,2,0,0,facility,56,0,4,127,9
127_10,1,2,1,0,facility,56,1,4,127,10
127_11,1,2,1,0,facility,56,1,4,127,11
127_12,0,1,2,1,facility,56,1,4,127,12
127_13,1,0,1,2,facility,56,1,4,127,13
127_14,1,2,1,0,facility,56,1,4,127,14
127_15,1,2,1,0,facility,56,1,4,127,15
127_16,1,2,1,0,facility,56,1,4,127,16
127_17,1,1,1,1,facility,56,1,4,127,17
127_18,1,2,1,0,facility,56,1,4,127,18
127_19,1,2,1,0,facility,56,1,4,127,19
128_0,2,2,0,0,pool,56,0,4,128,0
128_1,2,2,0,0,pool,56,0,4,128,1
128_2,2,2,0,0,pool,56,0,4,128,2
128_3,2,2,0,0,pool,56,0,4,128,3
128_4,2,2,0,0,pool,56,0,4,128,4
128_6,2,2,0,0,pool,56,0,4,128,6
128_7,2,2,0,0,pool,56,0,4,128,7
128_8,2,2,0,0,pool,56,0,4,128,8
128_9,0,2,2,0,pool,56,0,4,128,9
128_10,1,0,1,2,pool,56,1,4,128,10
128_11,1,2,1,0,pool,56,1,4,128,11
128_12,1,2,1,0,pool,56,1,4,128,12
128_13,1,2,1,0,pool,56,1,4,128,13
128_14,1,2,1,0,pool,56,1,4,128,14
128_15,1,2,1,0,pool,56,1,4,128,15
128_16,1,2,1,0,pool,56,1,4,128,16
128_17,1,2,1,0,pool,56,1,4,128,17
128_18,2,2,0,0,pool,56,1,4,128,18
128_19,1,2,1,0,pool,56,1,4,128,19
129_0,2,1,0,1,room,56,0,4,129,0
129_1,2,2,0,0,room,56,0,4,129,1
129_2,2,2,0,0,room,56,0,4,129,2
129_3,2,2,0,0,room,56,0,4,129,3
129_4,2,2,0,0,room,56,0,4,129,4
129_5,2,2,0,0,room,56,0,4,129,5
129_6,2,1,0,1,room,56,0,4,129,6
129_7,2,1,0,1,room,56,0,4,129,7
129_8,2,2,0,0,room,56,0,4,129,8
129_9,2,1,0,1,room,56,0,4,129,9
129_10,1,2,1,0,room,56,1,4,129,10
129_11,1,2,1,0,room,56,1,4,129,11
129_12,2,2,0,0,room,56,1,4,129,12
129_13,0,2,2,0,room,56,1,4,129,13
129_14,2,2,0,0,room,56,1,4,129,14
129_16,2,2,0,0,room,56,1,4,129,16
129_17,0,2,2,0,room,56,1,4,129,17
129_18,0,2,2,0,room,56,1,4,129,18
129_19,0,2,2,0,room,56,1,4,129,19
129_20,1,1,1,1,room,56,2,4,129,20
129_21,1,1,1,1,room,56,2,4,129,21
129_22,1,1,1,1,room,56,2,4,129,22
129_23,1,1,1,1,room,56,2,4,129,23
129_24,1,2,1,0,room,56,2,4,129,24
129_25,1,1,1,1,room,56,2,4,129,25
129_26,1,1,1,1,room,56,2,4,129,26
129_27,1,1,1,1,room,56,2,4,129,27
129_28,2,2,0,0,room,56,2,4,129,28
129_29,1,2,1,0,room,56,2,4,129,29
130_0,2,2,0,0,renovation_room,205,0,4,130,0
130_1,1,0,1,2,renovation_room,205,0,4,130,1
130_2,2,2,0,0,renovation_room,205,0,4,130,2
130_3,0,2,2,0,renovation_room,205,0,4,130,3
130_4,2,2,0,0,renovation_room,205,0,4,130,4
130_5,0,2,2,0,renovation_room,205,0,4,130,5
130_6,1,2,1,0,renovation_room,205,0,4,130,6
130_7,2,2,0,0,renovation_room,205,0,4,130,7
130_8,0,2,2,0,renovation_room,205,0,4,130,8
130_9,0,1,2,1,renovation_room,205,0,4,130,9
130_10,2,2,0,0,renovation_room,205,1,4,130,10
130_12,2,2,0,0,renovation_room,205,1,4,130,12
130_13,2,2,0,0,renovation_room,205,1,4,130,13
131_0,2,2,0,0,restaurant,205,0,4,131,0
131_1,2,2,0,0,restaurant,205,0,4,131,1
131_2,2,2,0,0,restaurant,205,0,4,131,2
131_3,2,2,0,0,restaurant,205,0,4,131,3
131_4,2,2,0,0,restaurant,205,0,4,131,4
131_5,2,2,0,0,restaurant,205,0,4,131,5
131_6,2,2,0,0,restaurant,205,0,4,131,6
131_7,2,2,0,0,restaurant,205,0,4,131,7
131_8,2,2,0,0,restaurant,205,0,4,131,8
131_9,2,2,0,0,restaurant,205,0,4,131,9
131_10,1,2,1,0,restaurant,205,1,4,131,10
131_11,1,2,1,0,restaurant,205,1,4,131,11
131_12,1,2,1,0,restaurant,205,1,4,131,12
131_13,1,2,1,0,restaurant,205,1,4,131,13
131_14,1,2,1,0,restaurant,205,1,4,131,14
131_15,0,2,2,0,restaurant,205,1,4,131,15
131_16,1,2,1,0,restaurant,205,1,4,131,16
131_17,0,2,2,0,restaurant,205,1,4,131,17
131_18,1,1,1,1,restaurant,205,1,4,131,18
131_19,1,2,1,0,restaurant,205,1,4,131,19
132_0,2,2,0,0,room,205,0,4,132,0
132_1,2,2,0,0,room,205,0,4,132,1
132_2,2,2,0,0,room,205,0,4,132,2
132_3,2,2,0,0,room,205,0,4,132,3
132_4,2,2,0,0,room,205,0,4,132,4
132_5,2,2,0,0,room,205,0,4,132,5
132_6,2,2,0,0,room,205,0,4,132,6
132_7,2,2,0,0,room,205,0,4,132,7
132_8,2,2,0,0,room,205,0,4,132,8
132_9,2,2,0,0,room,205,0,4,132,9
132_10,0,2,2,0,room,205,1,4,132,10
132_11,2,2,0,0,room,205,1,4,132,11
132_12,0,1,2,1,room,205,1,4,132,12
132_13,0,1,2,1,room,205,1,4,132,13
132_14,2,1,0,1,room,205,1,4,132,14
132_15,2,1,0,1,room,205,1,4,132,15
132_16,2,2,0,0,room,205,1,4,132,16
133_0,2,1,0,1,reception,156,0,4,133,0
133_1,2,1,0,1,reception,156,0,4,133,1
133_2,2,1,0,1,reception,156,0,4,133,2
133_3,2,1,0,1,reception,156,0,4,133,3
133_4,2,1,0,1,reception,156,0,4,133,4
133_5,2,1,0,1,reception,156,0,4,133,5
133_6,2,1,0,1,reception,156,0,4,133,6
133_7,2,1,0,1,reception,156,0,4,133,7
133_8,2,1,0,1,reception,156,0,4,133,8
133_9,2,1,0,1,reception,156,0,4,133,9
133_11,1,0,1,2,reception,156,1,4,133,11
133_12,2,1,0,1,reception,156,1,4,133,12
133_13,1,2,1,0,reception,156,1,4,133,13
133_14,1,2,1,0,reception,156,1,4,133,14
133_15,1,2,1,0,reception,156,1,4,133,15
133_16,2,2,0,0,reception,156,1,4,133,16
133_17,1,1,1,1,reception,156,1,4,133,17
133_18,1,2,1,0,reception,156,1,4,133,18
133_19,1,1,1,1,reception,156,1,4,133,19
134_0,2,2,0,0,restaurant,156,0,4,134,0
134_1,2,0,0,2,restaurant,156,0,4,134,1
134_2,2,2,0,0,restaurant,156,0,4,134,2
134_3,2,2,0,0,restaurant,156,0,4,134,3
134_4,2,2,0,0,restaurant,156,0,4,134,4
134_5,2,1,0,1,restaurant,156,0,4,134,5
134_6,2,2,0,0,restaurant,156,0,4,134,6
134_7,2,2,0,0,restaurant,156,0,4,134,7
134_8,2,2,0,0,restaurant,156,0,4,134,8
134_9,2,2,0,0,restaurant,156,0,4,134,9
134_10,1,2,1,0,restaurant,156,1,4,134,10
134_11,2,2,0,0,restaurant,156,1,4,134,11
134_12,1,2,1,0,restaurant,156,1,4,134,12
134_13,1,2,1,0,restaurant,156,1,4,134,13
134_14,1,2,1,0,restaurant,156,1,4,134,14
134_15,1,1,1,1,restaurant,156,1,4,134,15
134_16,1,2,1,0,restaurant,156,1,4,134,16
134_17,2,2,0,0,restaurant,156,1,4,134,17
134_18,2,2,0,0,restaurant,156,1,4,134,18
134_19,2,2,0,0,restaurant,156,1,4,134,19
135_0,2,1,0,1,room,156,0,4,135,0
135_1,2,2,0,0,room,156,0,4,135,1
135_2,2,2,0,0,room,156,0,4,135,2
135_3,1,2,1,0,room,156,0,4,135,3
135_4,2,1,0,1,room,156,0,4,135,4
135_5,2,1,0,1,room,156,0,4,135,5
135_6,2,2,0,0,room,156,0,4,135,6
135_8,1,1,1,1,room,156,0,4,135,8
135_9,1,2,1,0,room,156,0,4,135,9
135_10,1,1,1,1,room,156,1,4,135,10
135_11,1,1,1,1,room,156,1,4,135,11
135_12,1,1,1,1,room,156,1,4,135,12
135_13,1,1,1,1,room,156,1,4,135,13
135_14,2,2,0,0,room,156,1,4,135,14
135_15,2,2,0,0,room,156,1,4,135,15
135_16,1,1,1,1,room,156,1,4,135,16
135_17,2,2,0,0,room,156,1,4,135,17
135_18,1,2,1,0,room,156,1,4,135,18
135_19,1,2,1,0,room,156,1,4,135,19
136_0,2,2,0,0,pool,479,0,4,136,0
136_1,2,2,0,0,pool,479,0,4,136,1
136_2,2,2,0,0,pool,479,0,4,136,2
136_3,2,2,0,0,pool,479,0,4,136,3
136_4,2,2,0,0,pool,479,0,4,136,4
136_5,2,2,0,0,pool,479,0,4,136,5
136_6,2,2,0,0,pool,479,0,4,136,6
136_7,2,2,0,0,pool,479,0,4,136,7
136_8,2,2,0,0,pool,479,0,4,136,8
136_9,2,2,0,0,pool,479,0,4,136,9
136_10,2,2,0,0,pool,479,1,4,136,10
136_11,1,2,1,0,pool,479,1,4,136,11
136_12,2,2,0,0,pool,479,1,4,136,12
136_13,2,2,0,0,pool,479,1,4,136,13
136_14,1,2,1,0,pool,479,1,4,136,14
136_15,2,2,0,0,pool,479,1,4,136,15
136_17,0,2,2,0,pool,479,1,4,136,17
136_18,0,2,2,0,pool,479,2,4,136,18
136_19,2,2,0,0,pool,479,2,4,136,19
136_20,2,1,0,1,pool,479,2,4,136,20
136_21,0,2,2,0,pool,479,2,4,136,21
136_22,1,1,1,1,pool,479,2,4,136,22
136_23,0,2,2,0,pool,479,2,4,136,23
136_24,2,1,0,1,pool,479,2,4,136,24
136_25,0,1,2,1,pool,479,2,4,136,25
136_26,1,2,1,0,pool,479,2,4,136,26
136_27,0,2,2,0,pool,479,2,4,136,27
137_0,1,2,1,0,renovation_room,479,0,4,137,0
137_1,1,2,1,0,renovation_room,479,0,4,137,1
137_2,1,2,1,0,renovation_room,479,0,4,137,2
137_3,2,2,0,0,renovation_room,479,0,4,137,3
137_4,1,2,1,0,renovation_room,479,0,4,137,4
137_5,1,2,1,0,renovation_room,479,0,4,137,5
137_6,1,2,1,0,renovation_room,479,0,4,137,6
137_7,1,2,1,0,renovation_room,479,0,4,137,7
137_8,1,2,1,0,renovation_room,479,0,4,137,8
137_9,1,2,1,0,renovation_room,479,0,4,137,9
137_10,2,2,0,0,renovation_room,479,1,4,137,10
137_11,2,2,0,0,renovation_room,479,1,4,137,11
137_12,2,2,0,0,renovation_room,479,1,4,137,12
137_13,1,2,1,0,renovation_room,479,1,4,137,13
137_14,2,2,0,0,renovation_room,479,1,4,137,14
137_15,2,2,0,0,renovation_room,479,1,4,137,15
137_16,2,2,0,0,renovation_room,479,1,4,137,16
137_17,2,2,0,0,renovation_room,479,1,4,137,17
137_18,2,2,0,0,renovation_room,479,1,4,137,18
137_19,2,2,0,0,renovation_room,479,1,4,137,19
138_0,2,1,0,1,room,479,0,4,138,0
138_1,1,2,1,0,room,479,0,4,138,1
138_2,2,2,0,0,room,479,0,4,138,2
138_3,1,2,1,0,room,479,0,4,138,3
138_4,2,2,0,0,room,479,0,4,138,4
138_5,1,1,1,1,room,479,0,4,138,5
138_6,1,0,1,2,room,479,0,4,138,6
138_7,1,0,1,2,room,479,0,4,138,7
138_8,1,1,1,1,room,479,0,4,138,8
138_9,2,1,0,1,room,479,0,4,138,9
138_10,0,1,2,1,room,479,1,4,138,10
138_11,2,2,0,0,room,479,1,4,138,11
138_12,2,2,0,0,room,479,1,4,138,12
138_13,1,2,1,0,room,479,1,4,138,13
138_14,0,2,2,0,room,479,1,4,138,14
138_15,2,2,0,0,room,479,1,4,138,15
138_16,2,2,0,0,room,479,1,4,138,16
138_17,1,2,1,0,room,479,1,4,138,17
138_18,1,2,1,0,room,479,1,4,138,18
138_20,2,2,0,0,room,479,2,4,138,20
138_21,2,2,0,0,room,479,2,4,138,21
138_22,0,1,2,1,room,479,2,4,138,22
138_23,1,2,1,0,room,479,2,4,138,23
138_24,2,2,0,0,room,479,2,4,138,24
139_0,2,2,0,0,facility,257,0,4,139,0
139_1,2,2,0,0,facility,257,0,4,139,1
139_2,1,2,1,0,facility,257,0,4,139,2
139_3,2,2,0,0,facility,257,0,4,139,3
139_4,2,1,0,1,facility,257,0,4,139,4
139_5,2,0,0,2,facility,257,0,4,139,5
139_6,2,2,0,0,facility,257,0,4,139,6
139_7,2,1,0,1,facility,257,0,4,139,7
139_8,2,2,0,0,facility,257,0,4,139,8
139_9,2,2,0,0,facility,257,0,4,139,9
139_10,1,0,1,2,facility,257,1,4,139,10
139_11,1,2,1,0,facility,257,1,4,139,11
139_12,2,2,0,0,facility,257,1,4,139,12
139_13,1,1,1,1,facility,257,1,4,139,13
139_14,2,2,0,0,facility,257,1,4,139,14
139_15,1,2,1,0,facility,257,1,4,139,15
139_16,2,2,0,0,facility,257,1,4,139,16
139_17,1,2,1,0,facility,257,1,4,139,17
139_18,1,2,1,0,facility,257,1,4,139,18
139_19,1,1,1,1,facility,257,1,4,139,19
140_0,2,2,0,0,pool,257,0,4,140,0
140_1,2,2,0,0,pool,257,0,4,140,1
140_2,2,2,0,0,pool,257,0,4,140,2
140_3,2,2,0,0,pool,257,0,4,140,3
140_4,2,2,0,0,pool,257,0,4,140,4
140_5,2,2,0,0,pool,257,0,4,140,5
140_6,2,2,0,0,pool,257,0,4,140,6
140_7,2,2,0,0,pool,257,0,4,140,7
140_8,2,2,0,0,pool,257,0,4,140,8
140_9,1,2,1,0,pool,257,0,4,140,9
140_10,1,2,1,0,pool,257,1,4,140,10
140_11,1,2,1,0,pool,257,1,4,140,11
140_12,1,2,1,0,pool,257,1,4,140,12
140_13,1,2,1,0,pool,257,1,4,140,13
140_14,1,2,1,0,pool,257,1,4,140,14
140_15,1,2,1,0,pool,257,1,4,140,15
140_16,1,2,1,0,pool,257,1,4,140,16
140_17,1,2,1,0,pool,257,1,4,140,17
140_18,1,2,1,0,pool,257,1,4,140,18
140_19,1,2,1,0,pool,257,1,4,140,19
141_0,2,2,0,0,room,257,0,4,141,0
141_1,2,2,0,0,room,257,0,4,141,1
141_2,2,2,0,0,room,257,0,4,141,2
141_3,2,2,0,0,room,257,0,4,141,3
141_4,2,2,0,0,room,257,0,4,141,4
141_5,2,2,0,0,room,257,0,4,141,5
141_6,2,2,0,0,room,257,0,4,141,6
141_7,2,2,0,0,room,257,0,4,141,7
141_8,2,2,0,0,room,257,0,4,141,8
141_9,1,2,1,0,room,257,0,4,141,9
141_10,2,2,0,0,room,257,1,4,141,10
141_11,2,2,0,0,room,257,1,4,141,11
141_12,2,2,0,0,room,257,1,4,141,12
141_13,2,2,0,0,room,257,1,4,141,13
141_14,2,1,0,1,room,257,1,4,141,14
141_15,2,1,0,1,room,257,1,4,141,15
141_16,2,1,0,1,room,257,1,4,141,16
141_17,0,2,2,0,room,257,1,4,141,17
141_18,0,2,2,0,room,257,1,4,141,18
141_19,1,1,1,1,room,257,1,4,141,19
141_20,1,2,1,0,room,257,2,4,141,20
141_21,1,2,1,0,room,257,2,4,141,21
141_22,1,2,1,0,room,257,2,4,141,22
141_23,1,2,1,0,room,257,2,4,141,23
141_24,1,2,1,0,room,257,2,4,141,24
141_25,1,0,1,2,room,257,2,4,141,25
141_26,1,2,1,0,room,257,2,4,141,26
141_27,1,0,1,2,room,257,2,4,141,27
141_28,1,0,1,2,room,257,2,4,141,28
141_29,1,2,1,0,room,257,2,4,141,29
142_0,2,2,0,0,pool,393,0,4,142,0
142_1,2,2,0,0,pool,393,0,4,142,1
142_2,2,2,0,0,pool,393,0,4,142,2
142_3,2,2,0,0,pool,393,0,4,142,3
142_4,2,2,0,0,pool,393,0,4,142,4
142_5,2,2,0,0,pool,393,0,4,142,5
142_6,2,2,0,0,pool,393,0,4,142,6
142_7,2,2,0,0,pool,393,0,4,142,7
142_8,2,2,0,0,pool,393,0,4,142,8
142_9,2,2,0,0,pool,393,0,4,142,9
142_10,1,2,1,0,pool,393,1,4,142,10
142_11,1,2,1,0,pool,393,1,4,142,11
142_12,1,2,1,0,pool,393,1,4,142,12
142_13,1,2,1,0,pool,393,1,4,142,13
142_14,0,2,2,0,pool,393,1,4,142,14
142_15,1,2,1,0,pool,393,1,4,142,15
142_16,2,2,0,0,pool,393,1,4,142,16
142_17,1,2,1,0,pool,393,1,4,142,17
142_18,1,2,1,0,pool,393,1,4,142,18
142_19,1,2,1,0,pool,393,1,4,142,19
143_0,1,2,1,0,renovation_room,393,0,4,143,0
143_1,1,2,1,0,renovation_room,393,0,4,143,1
143_2,1,2,1,0,renovation_room,393,0,4,143,2
143_3,1,2,1,0,renovation_room,393,0,4,143,3
143_4,1,2,1,0,renovation_room,393,0,4,143,4
143_5,1,2,1,0,renovation_room,393,0,4,143,5
143_6,1,2,1,0,renovation_room,393,0,4,143,6
143_7,2,2,0,0,renovation_room,393,0,4,143,7
143_8,2,2,0,0,renovation_room,393,0,4,143,8
143_9,1,2,1,0,renovation_room,393,0,4,143,9
144_0,1,2,1,0,room,393,0,4,144,0
144_1,2,2,0,0,room,393,0,4,144,1
144_2,1,2,1,0,room,393,0,4,144,2
144_3,1,2,1,0,room,393,0,4,144,3
144_4,1,2,1,0,room,393,0,4,144,4
144_5,1,2,1,0,room,393,0,4,144,5
144_6,2,2,0,0,room,393,0,4,144,6
144_7,1,2,1,0,room,393,0,4,144,7
144_8,1,1,1,1,room,393,0,4,144,8
144_9,1,1,1,1,room,393,0,4,144,9
144_10,2,2,0,0,room,393,1,4,144,10
144_11,2,2,0,0,room,393,1,4,144,11
144_12,2,2,0,0,room,393,1,4,144,12
144_13,2,2,0,0,room,393,1,4,144,13
144_14,2,2,0,0,room,393,1,4,144,14
144_15,2,2,0,0,room,393,1,4,144,15
144_16,2,2,0,0,room,393,1,4,144,16
144_17,2,2,0,0,room,393,1,4,144,17
144_18,2,2,0,0,room,393,1,4,144,18
144_19,2,2,0,0,room,393,1,4,144,19
145_0,2,1,0,1,reception,91,0,4,145,0
145_1,2,1,0,1,reception,91,0,4,145,1
145_2,2,2,0,0,reception,91,0,4,145,2
145_3,2,2,0,0,reception,91,0,4,145,3
145_4,2,2,0,0,reception,91,0,4,145,4
145_5,2,2,0,0,reception,91,0,4,145,5
145_6,2,2,0,0,reception,91,0,4,145,6
145_7,2,2,0,0,reception,91,0,4,145,7
145_8,2,2,0,0,reception,91,0,4,145,8
145_9,2,2,0,0,reception,91,0,4,145,9
145_10,1,2,1,0,reception,91,1,4,145,10
145_11,1,2,1,0,reception,91,1,4,145,11
145_12,1,2,1,0,reception,91,1,4,145,12
145_13,2,1,0,1,reception,91,1,4,145,13
145_14,1,2,1,0,reception,91,1,4,145,14
145_15,1,2,1,0,reception,91,1,4,145,15
145_16,0,2,2,0,reception,91,1,4,145,16
145_17,1,2,1,0,reception,91,1,4,145,17
145_18,1,2,1,0,reception,91,1,4,145,18
145_19,2,2,0,0,reception,91,1,4,145,19
146_0,2,0,0,2,pool,91,0,4,146,0
146_1,1,0,1,2,pool,91,0,4,146,1
146_2,1,0,1,2,pool,91,0,4,146,2
146_3,1,1,1,1,pool,91,0,4,146,3
146_4,2,0,0,2,pool,91,0,4,146,4
146_5,1,1,1,1,pool,91,0,4,146,5
146_6,1,1,1,1,pool,91,0,4,146,6
146_7,1,1,1,1,pool,91,0,4,146,7
146_8,1,0,1,2,pool,91,0,4,146,8
146_9,1,0,1,2,pool,91,0,4,146,9
147_0,2,1,0,1,restaurant,91,0,4,147,0
147_1,0,2,2,0,restaurant,91,0,4,147,1
147_2,2,2,0,0,restaurant,91,0,4,147,2
147_3,1,2,1,0,restaurant,91,0,4,147,3
147_4,1,0,1,2,restaurant,91,0,4,147,4
147_5,0,2,2,0,restaurant,91,0,4,147,5
147_6,0,2,2,0,restaurant,91,0,4,147,6
147_7,2,2,0,0,restaurant,91,0,4,147,7
147_8,0,2,2,0,restaurant,91,0,4,147,8
